Dev positive
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_10.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_12.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_16.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_32.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_36.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_44.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_45.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_65.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_67.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_83.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_100.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_114.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_121.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_124.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_129.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_132.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_148.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_157.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_167.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_169.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_199.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_201.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_227.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_238.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_241.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_246.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_249.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_252.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_257.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_288.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_290.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_298.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_302.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_304.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_305.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_310.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_311.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_319.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_320.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_325.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_327.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_338.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_350.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_356.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_374.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_391.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_392.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_394.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_414.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_438.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_456.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_462.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_467.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_476.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_483.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_486.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_492.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_508.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_521.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_525.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_526.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_538.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_550.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_567.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_568.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_576.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_579.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_597.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_616.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_626.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_643.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_644.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_645.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_661.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_670.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_675.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_683.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_684.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_694.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_707.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_720.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_729.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_745.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_757.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_761.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_771.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_772.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_786.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_794.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_803.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_813.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_820.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_822.wav
