Dev positive
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_2.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_9.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_12.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_16.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_22.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_24.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_31.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_35.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_36.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_37.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_39.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_44.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_53.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_56.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_63.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_64.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_65.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_67.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_78.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_91.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_98.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_100.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_101.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_104.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_105.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_109.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_111.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_113.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_114.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_119.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_121.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_122.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_124.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_137.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_144.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_148.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_154.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_155.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_157.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_160.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_162.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_166.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_167.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_169.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_175.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_178.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_184.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_189.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_197.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_201.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_206.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_208.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_210.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_218.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_224.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_227.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_228.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_232.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_233.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_238.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_239.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_240.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_241.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_249.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_251.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_252.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_257.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_258.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_266.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_272.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_276.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_278.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_281.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_285.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_287.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_290.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_292.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_296.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_298.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_300.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_302.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_304.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_305.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_308.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_310.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_311.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_318.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_319.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_320.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_322.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_323.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_325.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_327.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_330.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_333.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_334.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_337.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_338.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_350.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_358.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_362.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_363.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_366.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_372.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_374.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_376.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_377.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_378.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_387.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_390.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_391.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_392.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_394.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_400.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_404.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_406.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_415.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_417.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_429.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_435.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_443.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_446.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_447.wav
hey fire fox	0	1	/home/nlpintern1/howl-ws/howl/datasets/hey_fire_fox/positive/audio/dev_453.wav
